DeviceName,Dew_Point,Indoor_Humidity,Indoor_Temperature,Outdoor_Humidity,Outdoor_Temperature,Discharge_Pressure,Discharge_Temperature,kW,Power_Factor,Volts_Line_to_Line,Volts_Line_to_Neutral
store0025-RackA,51.39,50.48,69.84,,83.86,195.1,,19.1,0.76,610.9,352.1
store0025-RackA,51.33,50.48,70.07,,83.95,189.2,,19.1,0.77,611.7,352.6
store0025-RackA,51.33,50.48,70.07,,83.89,189.2,,18.9,0.76,611.9,352.5
store0025-RackA,51.33,50.11,70.07,,83.89,192.1,,19.0,0.77,611.0,352.1
store0025-RackA,51.75,50.11,70.16,,84.11,192.3,,18.6,0.76,610.3,351.7
store0025-RackA,51.8,50.61,70.23,,84.24,186.8,,18.9,0.76,610.4,351.8
store0025-RackA,51.8,50.58,70.23,,84.2,186.8,,19.0,0.76,612.3,352.9
store0025-RackA,51.44,49.71,70.23,,84.2,194.5,,29.1,0.77,611.7,352.5
store0025-RackA,51.85,50.51,70.29,,84.29,198.2,,28.9,0.77,612.2,352.7
store0025-RackA,51.85,50.51,70.29,,84.29,198.2,,29.2,0.77,609.7,351.4
store0025-RackA,51.85,50.51,70.29,,84.29,198.2,,29.1,0.78,609.4,351.2
store0025-RackA,51.85,50.01,70.29,,84.29,201.5,,29.3,0.78,610.3,351.7
store0025-RackA,51.85,50.01,70.3,,84.33,202.8,,29.5,0.77,611.3,352.2
store0025-RackA,51.85,50.28,70.3,,84.38,204.8,,38.6,0.77,610.2,351.5
store0025-RackA,51.85,50.28,70.34,,84.38,207.7,,29.8,0.7,611.1,352.2
store0025-RackA,51.85,50.28,70.34,,84.38,206.7,,30.2,0.7,608.1,350.5
store0025-RackA,51.85,50.28,70.34,,84.45,206.7,,30.3,0.71,608.6,350.7
store0025-RackA,51.85,50.08,70.34,,84.45,206.7,,30.2,0.71,608.9,350.9
store0025-RackA,51.64,50.08,70.34,,84.6,206.7,,29.2,0.77,608.7,350.8
store0025-RackA,51.64,50.08,70.34,,84.63,205.9,,29.1,0.77,610.1,351.6
store0025-RackA,51.64,50.08,70.34,,84.76,205.7,,29.4,0.77,610.8,352.0
store0025-RackA,50.74,48.43,70.25,,84.51,205.4,,29.3,0.77,611.4,352.2
store0025-RackA,51.15,48.43,70.25,,84.51,204.6,,29.0,0.77,608.7,350.7
store0025-RackA,51.15,48.43,70.48,,84.42,205.6,,28.8,0.77,610.0,351.4
store0025-RackA,51.67,50.18,70.54,,84.42,205.6,,28.8,0.77,609.5,351.1
store0025-RackA,51.67,50.18,70.54,,84.42,205.6,,28.4,0.77,610.0,351.4
store0025-RackA,51.84,50.21,70.54,,84.42,204.5,,29.2,0.77,608.9,350.9
store0025-RackA,51.76,50.21,70.54,,84.42,205.2,,38.9,0.77,609.3,351.1
store0025-RackA,51.82,50.21,70.54,,84.42,208.7,,38.8,0.78,608.2,350.4
store0025-RackA,51.82,49.43,70.57,,84.42,204.3,,20.4,0.67,609.1,351.0
store0025-RackA,51.82,49.43,70.57,,84.42,204.3,,20.4,0.67,609.7,351.3
store0025-RackA,51.71,49.43,70.65,,84.42,199.5,,20.7,0.68,610.2,351.6
store0025-RackA,51.71,49.43,70.65,,84.42,217.1,,20.7,0.68,609.5,351.2
store0025-RackA,51.71,49.43,70.65,,84.42,217.1,,21.4,0.68,610.7,351.9
store0025-RackA,51.71,49.43,70.65,,84.42,222.9,,21.6,0.68,611.7,352.5
store0025-RackA,51.62,49.51,70.65,,84.42,226.8,,21.1,0.68,610.4,351.7
store0025-RackA,51.53,49.51,70.65,,84.42,223.1,,21.5,0.68,609.9,351.3
store0025-RackA,51.55,49.51,70.45,,84.42,228.4,,21.6,0.68,609.8,351.3
store0025-RackA,51.58,49.51,70.45,,84.85,228.4,,21.6,0.68,610.8,351.9
store0025-RackA,51.48,49.81,70.45,,84.94,224.3,,21.5,0.69,610.0,351.5
store0025-RackA,51.48,49.81,70.45,,84.67,224.3,,21.4,0.69,611.0,352.0
store0025-RackA,51.48,49.81,70.45,,84.67,224.0,,21.6,0.69,610.0,351.6
store0025-RackA,51.48,49.98,70.45,,84.67,229.1,,22.0,0.69,610.6,351.7
store0025-RackA,51.48,49.98,70.45,,84.67,223.8,,21.5,0.68,609.2,351.0
store0025-RackA,51.04,49.98,70.45,,84.54,234.0,,31.5,0.71,610.1,351.4
store0025-RackA,50.68,49.13,70.45,,84.54,233.4,,32.0,0.72,609.3,351.0
store0025-RackA,50.68,49.61,70.45,,84.54,238.5,,32.0,0.72,610.1,351.5
store0025-RackA,50.68,49.61,70.45,,84.54,234.8,,32.1,0.72,610.7,351.9
store0025-RackA,50.67,48.83,70.45,,84.54,234.8,,31.9,0.71,611.0,352.0
store0025-RackA,50.67,48.83,70.45,,84.54,234.8,,32.5,0.71,610.9,352.0
store0025-RackA,50.54,48.83,70.45,,84.54,234.8,,31.6,0.71,612.0,352.6
store0025-RackA,50.95,49.11,70.45,,84.54,231.8,,31.3,0.7,610.1,351.5
store0025-RackA,50.92,49.11,70.02,,84.04,230.1,,31.6,0.71,610.1,351.5
store0025-RackA,51.21,49.11,70.02,,84.04,229.9,,31.5,0.72,610.3,351.7
store0025-RackA,51.21,49.11,70.02,,84.04,229.9,,30.9,0.71,610.6,351.8
store0025-RackA,50.29,48.66,69.93,,84.04,229.4,,31.7,0.72,610.6,351.8
store0025-RackA,50.29,49.58,69.93,,84.04,234.5,,30.0,0.69,612.2,352.7
store0025-RackA,50.29,49.58,69.78,,84.04,234.5,,30.0,0.7,611.2,352.1
store0025-RackA,50.32,48.53,69.78,,83.61,212.0,,30.2,0.7,611.6,352.4
store0025-RackA,50.38,48.63,69.84,,83.55,207.0,,29.9,0.69,611.8,352.5
store0025-RackA,50.38,49.91,69.87,,83.52,206.0,,20.3,0.67,611.5,352.3
store0025-RackA,50.38,49.91,69.87,,83.39,198.1,,20.0,0.66,611.2,352.1
store0025-RackA,50.38,49.91,69.87,,83.39,198.1,,20.2,0.67,610.9,351.9
store0025-RackA,50.38,49.91,69.98,,83.3,197.4,,20.4,0.67,612.1,352.6
store0025-RackA,51.08,49.91,69.98,,83.26,196.7,,19.9,0.66,612.2,352.7
store0025-RackA,51.08,49.91,69.98,,83.21,201.8,,19.9,0.65,612.3,352.8
store0025-RackA,51.37,49.91,70.12,,83.17,202.1,,20.4,0.66,611.5,352.3
store0025-RackA,51.33,49.71,70.12,,83.17,190.9,,11.1,0.59,612.0,352.6
store0025-RackA,51.33,49.71,70.29,,83.08,195.4,,17.9,0.74,611.5,352.2
store0025-RackA,51.44,50.11,70.23,,83.08,195.4,,18.7,0.75,613.9,353.7
store0025-RackA,51.22,50.11,70.23,,82.99,195.7,,19.1,0.76,613.4,353.4
store0025-RackA,51.28,49.53,70.23,,82.99,194.9,,19.3,0.77,612.7,353.0
store0025-RackA,51.28,49.23,70.3,,82.96,196.8,,19.0,0.76,612.8,353.1
store0025-RackA,51.01,49.23,70.3,,82.92,197.1,,19.4,0.76,612.2,352.8
store0025-RackA,51.26,49.23,70.3,,82.92,196.3,,19.2,0.76,613.1,353.3
store0025-RackA,51.26,49.23,70.3,,82.87,196.3,,29.2,0.77,612.9,353.2
store0025-RackA,51.3,49.23,70.34,,82.87,201.3,,29.4,0.77,611.7,352.4
store0025-RackA,51.4,49.23,70.34,,82.87,201.3,,38.9,0.77,610.8,351.9
store0025-RackA,51.12,49.21,70.34,,82.87,214.3,,39.0,0.77,612.0,352.6
store0025-RackA,51.12,49.21,70.34,,82.83,216.2,,39.5,0.78,610.8,351.9
store0025-RackA,51.31,49.21,70.34,,82.83,209.9,,39.2,0.77,610.7,351.9
store0025-RackA,51.31,48.93,70.34,,82.83,215.6,,38.7,0.77,611.5,352.3
store0025-RackA,51.31,48.93,70.34,,82.83,215.6,,38.8,0.78,606.6,349.5
store0025-RackA,51.31,48.73,70.34,,82.83,210.2,,38.2,0.77,606.7,349.5
store0025-RackA,50.94,48.73,70.39,,82.83,209.8,,38.8,0.77,607.9,350.3
store0025-RackA,50.88,48.73,70.39,,82.83,215.2,,38.5,0.77,608.6,350.6
store0025-RackA,50.88,48.76,70.39,,82.83,215.2,,38.8,0.78,606.3,349.3
store0025-RackA,50.88,48.96,70.39,,82.83,215.2,,38.4,0.77,607.3,349.9
store0025-RackA,50.99,48.96,70.39,,82.83,209.3,,39.0,0.78,607.2,349.8
store0025-RackA,51.13,49.03,70.39,,82.83,208.8,,30.5,0.71,607.2,349.8
store0025-RackA,51.13,49.03,70.48,,82.83,208.8,,30.3,0.71,607.6,350.1
store0025-RackA,51.13,49.06,70.48,,82.83,214.8,,30.8,0.71,607.8,350.2
store0025-RackA,51.19,49.06,70.48,,82.83,209.0,,30.6,0.71,607.2,349.9
store0025-RackA,51.19,49.06,70.48,,83.14,208.2,,30.0,0.7,606.2,349.2
store0025-RackA,51.24,49.06,70.48,,83.14,208.4,,30.1,0.71,606.6,349.5
store0025-RackA,51.24,49.06,70.54,,83.14,208.4,,30.0,0.7,606.7,349.5
store0025-RackA,51.24,49.01,70.54,,83.14,213.2,,30.0,0.7,607.3,349.9
store0025-RackA,51.35,49.01,70.54,,83.14,213.2,,30.4,0.71,607.3,349.9
store0025-RackA,51.35,49.01,70.54,,83.14,213.2,,29.9,0.71,606.8,349.7
store0025-RackA,51.35,49.01,70.54,,83.14,207.7,,30.1,0.7,606.4,349.3
store0025-RackA,51.35,49.01,70.57,,83.14,206.2,,29.7,0.7,606.9,349.7
store0025-RackA,51.03,49.01,70.57,,83.14,206.2,,20.3,0.67,608.1,350.4
store0025-RackA,51.03,49.01,70.57,,83.14,197.9,,20.1,0.66,612.5,352.9
store0025-RackA,51.03,49.01,70.57,,83.14,192.7,,18.8,0.77,611.4,352.2
store0025-RackA,51.03,49.01,70.57,,83.14,195.3,,18.7,0.76,611.2,352.1
store0025-RackA,51.03,49.01,70.57,,83.14,195.6,,18.6,0.76,611.7,352.3
store0025-RackA,51.03,49.01,70.57,,83.14,195.6,,18.6,0.76,611.3,352.1
store0025-RackA,51.03,49.01,70.57,,83.14,189.3,,18.9,0.77,609.5,351.2
store0025-RackA,51.03,49.01,70.57,,83.14,193.9,,18.9,0.76,611.5,352.3
store0025-RackA,51.03,49.01,70.57,,82.71,194.8,,18.8,0.76,610.8,351.9
store0025-RackA,51.03,49.01,70.57,,82.62,194.8,,19.1,0.77,609.9,351.4
store0025-RackA,51.03,49.01,70.57,,82.62,197.0,,19.1,0.77,609.5,351.1
store0025-RackA,51.03,49.01,70.57,,82.62,196.2,,19.4,0.77,609.3,351.0
store0025-RackA,51.03,49.01,70.57,,83.05,196.2,,19.3,0.78,610.0,351.5
store0025-RackA,51.21,49.01,70.57,,83.05,196.2,,19.1,0.77,608.7,350.6
store0025-RackA,51.21,49.01,70.57,,83.05,194.2,,18.8,0.77,609.8,351.3
store0025-RackA,51.1,49.01,70.57,,82.53,194.2,,28.7,0.77,608.8,350.7
store0025-RackA,51.1,49.01,70.57,,82.45,200.1,,29.5,0.78,608.9,350.8
store0025-RackA,51.1,49.01,70.57,,82.45,205.2,,29.8,0.78,608.2,350.4
store0025-RackA,51.1,49.01,70.57,,82.45,206.5,,29.8,0.78,609.4,351.1
store0025-RackA,51.1,49.01,70.57,,82.45,206.5,,29.3,0.77,609.4,351.1
store0025-RackA,51.1,49.01,70.57,,82.45,206.5,,29.2,0.77,610.1,351.5
store0025-RackA,51.1,49.01,70.57,,82.74,206.5,,30.6,0.7,609.2,350.9
store0025-RackA,50.92,48.28,70.57,,82.74,207.0,,30.3,0.7,609.6,351.2
store0025-RackA,51.06,48.28,70.57,,82.58,207.1,,30.0,0.7,608.8,350.7
store0025-RackA,51.06,48.43,70.57,,82.65,206.7,,30.1,0.7,609.9,351.3
store0025-RackA,51.04,48.66,70.57,,82.0,203.8,,29.7,0.7,609.1,350.9
store0025-RackA,51.04,48.66,70.57,,81.84,202.3,,29.8,0.7,608.2,350.4
store0025-RackA,51.04,48.66,70.57,,81.54,202.3,,29.9,0.7,609.2,350.9
store0025-RackA,51.04,48.66,70.57,,81.54,201.2,,20.7,0.67,609.0,350.8
store0025-RackA,51.04,48.63,70.57,,80.89,199.6,,28.8,0.77,609.3,351.0
store0025-RackA,51.04,48.63,70.57,,80.31,199.6,,27.9,0.77,609.3,350.9
store0025-RackA,51.22,48.63,70.57,,79.41,194.9,,18.2,0.76,610.6,351.7
store0025-RackA,51.22,48.63,70.57,,78.84,180.6,,18.4,0.76,610.0,351.3
store0025-RackA,51.28,48.63,70.57,,77.76,181.8,,10.9,0.59,611.5,352.3
store0025-RackA,51.28,48.63,70.57,,76.78,181.8,,11.1,0.6,611.0,352.0
store0025-RackA,51.28,48.63,70.57,,76.78,176.0,,10.7,0.58,611.2,352.1
store0025-RackA,51.46,48.63,70.65,,74.91,179.2,,10.7,0.58,612.0,352.6
store0025-RackA,51.39,49.23,70.65,,74.53,178.7,,11.2,0.6,611.0,352.0
store0025-RackA,51.39,49.23,70.65,,74.23,172.9,,10.9,0.59,611.0,352.1
store0025-RackA,51.44,49.23,70.65,,74.14,171.4,,11.2,0.58,621.2,357.9
store0025-RackA,51.48,49.76,70.65,,74.05,176.7,,11.2,0.59,619.6,356.9
store0025-RackA,51.87,50.58,70.65,,74.01,170.4,,11.3,0.59,619.3,356.8
store0025-RackA,51.87,50.58,70.65,,73.83,170.4,,11.0,0.58,620.6,357.3
store0025-RackA,51.96,50.58,70.65,,73.83,175.7,,11.0,0.57,622.1,358.3
store0025-RackA,52.16,50.91,70.65,,73.22,175.6,,10.9,0.57,621.4,358.0
store0025-RackA,51.89,50.21,70.65,,72.88,175.3,,11.1,0.58,619.2,356.7
store0025-RackA,51.69,49.81,70.65,,72.7,175.3,,20.2,0.65,619.1,356.6
store0025-RackA,52.11,50.31,70.65,,72.84,183.9,,20.4,0.66,612.1,352.6
store0025-RackA,52.11,50.31,70.65,,72.97,183.9,,20.3,0.66,611.5,352.2
store0025-RackA,51.98,50.08,70.48,,72.97,178.2,,20.1,0.66,611.5,352.2
store0025-RackA,51.85,50.08,70.48,,72.97,178.2,,20.2,0.66,612.6,352.9
store0025-RackA,51.73,50.01,70.48,,72.97,184.0,,20.1,0.66,611.7,352.4
store0025-RackA,51.62,49.78,70.48,,72.79,183.5,,20.6,0.67,612.0,352.5
store0025-RackA,51.62,49.78,70.39,,72.79,177.8,,27.5,0.76,611.4,352.2
store0025-RackA,51.57,49.71,70.45,,72.79,183.4,,27.7,0.76,610.8,351.8
store0025-RackA,51.57,49.71,70.45,,72.79,183.2,,27.6,0.76,610.3,351.6
store0025-RackA,51.57,49.71,70.45,,72.79,184.6,,27.3,0.76,610.6,351.8
store0025-RackA,51.57,49.51,70.45,,72.79,184.6,,27.5,0.76,609.7,351.3
store0025-RackA,51.01,49.21,70.45,,72.91,184.5,,10.9,0.6,609.3,351.0
store0025-RackA,51.37,49.41,70.45,,72.91,172.6,,18.3,0.76,609.2,350.9
store0025-RackA,51.37,49.68,70.45,,72.91,175.9,,18.0,0.75,609.7,351.2
store0025-RackA,51.31,49.43,70.45,,72.91,175.9,,27.7,0.76,609.2,351.0
store0025-RackA,51.31,49.43,70.45,,73.06,182.6,,27.7,0.76,609.6,351.2
store0025-RackA,51.31,48.96,70.34,,73.06,182.6,,27.6,0.76,609.1,351.0
store0025-RackA,51.31,48.96,70.34,,73.06,187.0,,27.9,0.77,608.7,350.7
store0025-RackA,51.33,48.96,70.34,,73.06,186.5,,27.2,0.75,609.6,351.2
store0025-RackA,50.95,48.93,70.34,,73.09,186.8,,27.4,0.76,609.1,350.9
store0025-RackA,50.95,49.03,70.34,,73.0,185.9,,27.5,0.76,608.3,350.4
store0025-RackA,50.95,49.01,70.34,,73.15,186.4,,27.5,0.76,609.0,350.8
store0025-RackA,50.95,49.01,70.34,,73.15,186.4,,27.7,0.77,608.9,350.8
store0025-RackA,51.15,49.01,70.34,,73.18,181.7,,27.5,0.76,609.9,351.4
store0025-RackA,51.15,49.01,70.34,,73.31,186.7,,27.6,0.76,609.3,351.0
store0025-RackA,51.19,49.01,70.34,,73.27,186.7,,27.4,0.76,608.8,350.7
store0025-RackA,51.19,49.01,70.34,,73.27,186.7,,27.8,0.76,608.8,350.7
store0025-RackA,51.08,48.73,70.34,,73.27,187.1,,27.6,0.76,609.1,350.9
store0025-RackA,51.08,48.73,70.34,,73.27,187.1,,27.2,0.75,608.6,350.6
store0025-RackA,51.08,48.73,70.34,,73.27,187.1,,27.8,0.76,608.9,350.8
store0025-RackA,51.08,48.91,70.34,,73.4,181.5,,27.6,0.76,608.8,350.7
store0025-RackA,51.08,49.18,70.3,,73.4,187.4,,28.2,0.77,608.4,350.4
store0025-RackA,50.79,48.36,70.3,,73.58,187.4,,28.0,0.77,608.7,350.7
store0025-RackA,50.97,48.36,70.3,,73.49,187.4,,27.6,0.76,608.7,350.6
store0025-RackA,50.9,48.36,70.29,,73.53,182.3,,27.7,0.76,608.6,350.6
store0025-RackA,50.9,48.36,70.29,,73.53,182.3,,28.2,0.77,608.3,350.4
store0025-RackA,50.9,48.36,70.25,,73.53,182.3,,27.4,0.76,609.1,350.8
store0025-RackA,50.9,48.36,70.25,,73.62,182.3,,27.7,0.76,609.1,350.9
store0025-RackA,51.13,48.36,70.25,,73.65,187.6,,27.2,0.76,608.3,350.5
store0025-RackA,51.17,49.33,70.25,,73.65,187.3,,27.4,0.76,609.6,351.3
store0025-RackA,50.76,48.33,70.23,,73.65,187.3,,27.6,0.76,609.4,351.2
store0025-RackA,50.76,48.33,70.23,,73.65,187.3,,27.5,0.76,609.8,351.3
store0025-RackA,50.76,49.13,70.23,,73.65,187.3,,28.7,0.77,610.2,351.5
store0025-RackA,50.76,49.13,70.23,,73.8,202.8,,28.3,0.76,608.7,350.7
store0025-RackA,50.67,48.83,70.23,,73.8,211.5,,28.3,0.77,608.2,350.4
store0025-RackA,50.85,48.83,70.23,,73.8,211.3,,29.0,0.77,607.7,350.2
store0025-RackA,50.85,48.83,70.16,,73.71,211.8,,28.8,0.78,607.5,350.0
store0025-RackA,50.5,48.53,70.16,,73.71,212.9,,29.0,0.77,608.3,350.4
store0025-RackA,50.5,48.53,70.16,,73.71,213.5,,28.9,0.77,609.3,351.0
store0025-RackA,50.56,48.53,70.07,,73.71,213.5,,28.9,0.77,609.9,351.3
store0025-RackA,50.47,48.61,70.07,,73.71,214.3,,28.7,0.77,610.0,351.5
store0025-RackA,50.47,48.13,70.07,,73.71,214.3,,29.0,0.77,610.4,351.6
store0025-RackA,50.18,48.06,70.07,,73.71,213.7,,28.9,0.77,609.9,351.4
store0025-RackA,50.45,48.06,70.02,,73.71,213.4,,28.9,0.77,608.1,350.3
store0025-RackA,50.22,48.06,70.02,,73.74,213.4,,27.3,0.76,608.7,350.7
store0025-RackA,50.22,48.06,70.02,,73.74,213.4,,27.8,0.76,609.7,351.3
store0025-RackA,50.22,48.66,70.02,,73.74,213.4,,27.6,0.76,609.8,351.3
store0025-RackA,50.54,48.66,70.02,,73.74,183.7,,27.4,0.76,609.7,351.2
store0025-RackA,50.54,48.63,69.98,,73.83,188.2,,28.2,0.76,609.4,351.1
store0025-RackA,50.58,48.63,69.98,,73.83,187.9,,27.9,0.76,608.0,350.2
store0025-RackA,50.27,48.63,69.98,,73.83,187.9,,27.8,0.77,607.9,350.2
store0025-RackA,50.27,48.16,69.98,,73.83,187.9,,28.0,0.77,607.5,350.0
store0025-RackA,50.04,47.83,69.98,,73.92,187.9,,27.4,0.75,612.7,352.9
store0025-RackA,50.04,47.83,69.98,,73.96,187.9,,27.7,0.75,613.0,353.1
store0025-RackA,50.07,47.36,69.98,,73.96,187.9,,27.2,0.76,612.2,352.6
store0025-RackA,49.98,47.76,69.98,,73.96,187.9,,27.2,0.75,614.3,353.8
store0025-RackA,49.98,47.76,69.93,,73.87,187.9,,27.7,0.76,613.6,353.5
store0025-RackA,50.31,47.76,69.93,,73.87,182.5,,28.2,0.76,613.8,353.6
store0025-RackA,49.93,47.78,69.84,,73.87,182.5,,28.0,0.76,612.6,352.9
store0025-RackA,49.78,47.78,69.84,,73.87,182.5,,27.2,0.76,612.5,352.9
store0025-RackA,49.78,47.78,69.84,,73.87,182.5,,27.2,0.75,613.4,353.3
store0025-RackA,50.05,47.86,69.73,,73.87,182.5,,27.5,0.76,612.5,352.8
store0025-RackA,50.25,47.86,69.87,,73.87,182.5,,28.5,0.77,612.5,352.8
store0025-RackA,50.25,47.58,69.87,,73.87,207.6,,28.3,0.76,612.9,353.1
store0025-RackA,49.84,47.58,69.78,,73.87,212.7,,28.9,0.76,612.5,352.9
store0025-RackA,49.84,48.03,69.78,,74.01,212.1,,29.2,0.76,614.4,354.0
store0025-RackA,49.95,48.03,69.78,,74.23,219.3,,28.9,0.77,614.9,354.3
store0025-RackA,49.95,47.88,69.78,,74.14,219.3,,28.9,0.76,614.5,354.0
store0025-RackA,49.95,47.88,69.78,,74.14,213.2,,28.8,0.76,615.0,354.3
store0025-RackA,49.95,47.88,69.78,,74.14,213.2,,29.2,0.77,614.9,354.3
store0025-RackA,50.02,47.88,69.78,,74.14,215.7,,29.1,0.77,614.7,354.2
store0025-RackA,50.02,47.88,69.75,,74.35,217.1,,28.8,0.76,613.1,353.3
store0025-RackA,50.13,47.88,69.75,,74.39,217.1,,20.7,0.66,613.1,353.4
store0025-RackA,49.96,48.48,69.75,,74.39,217.1,,20.5,0.66,614.0,353.8
store0025-RackA,49.86,48.48,69.69,,74.44,217.1,,19.9,0.65,614.3,354.0
store0025-RackA,49.86,48.48,69.69,,74.53,217.1,,20.0,0.65,615.3,354.6
store0025-RackA,50.23,48.48,69.69,,74.53,185.1,,19.6,0.64,615.3,354.7
store0025-RackA,50.23,48.48,69.69,,74.61,191.5,,20.0,0.65,614.7,354.4
store0025-RackA,50.86,49.63,69.69,,74.57,191.5,,20.9,0.66,615.1,354.5
store0025-RackA,50.86,50.11,69.69,,74.66,193.1,,20.3,0.66,615.4,354.7
store0025-RackA,51.26,50.18,69.69,,74.79,187.1,,20.4,0.66,614.7,354.3
store0025-RackA,51.1,50.18,69.69,,74.75,187.1,,20.1,0.66,615.1,354.6
store0025-RackA,51.1,50.18,69.69,,74.75,187.1,,20.3,0.66,615.4,354.7
store0025-RackA,51.21,50.08,69.69,,74.75,184.6,,20.5,0.66,614.4,354.1
store0025-RackA,51.21,50.08,69.69,,74.88,190.7,,20.1,0.65,614.0,353.9
store0025-RackA,51.21,49.91,69.69,,74.84,190.6,,27.4,0.76,612.2,352.9
store0025-RackA,50.9,49.73,69.69,,74.84,189.6,,27.6,0.75,613.8,353.8
store0025-RackA,50.9,49.71,69.69,,74.84,184.0,,27.7,0.76,613.8,353.8
store0025-RackA,51.04,49.71,69.69,,74.84,188.7,,27.2,0.75,614.0,353.8
store0025-RackA,51.04,49.71,69.69,,74.91,188.7,,27.3,0.75,614.4,354.2
store0025-RackA,51.04,49.71,69.69,,74.91,188.7,,27.3,0.75,615.1,354.6
store0025-RackA,50.95,49.61,69.69,,74.91,188.7,,27.4,0.75,614.8,354.4
store0025-RackA,50.95,49.38,69.69,,74.91,188.8,,27.0,0.75,615.3,354.7
store0025-RackA,50.43,49.11,69.69,,74.97,174.8,,27.8,0.76,613.4,353.4
store0025-RackA,50.7,48.93,69.69,,74.97,206.8,,28.3,0.76,613.6,353.8
store0025-RackA,50.7,49.13,69.69,,74.97,206.0,,27.7,0.75,613.3,353.5
store0025-RackA,50.7,49.13,69.69,,75.0,206.0,,28.1,0.76,613.5,353.6
store0025-RackA,50.7,49.13,69.69,,75.0,206.0,,27.7,0.75,615.2,354.7
store0025-RackA,49.82,49.13,69.69,,75.0,202.3,,28.4,0.77,614.9,354.6
store0025-RackA,49.82,49.13,69.66,,75.0,202.3,,28.5,0.76,616.7,355.5
store0025-RackA,49.68,49.13,69.6,,75.0,202.3,,28.2,0.77,615.0,354.6
store0025-RackA,49.64,47.66,69.51,,75.0,218.2,,28.5,0.76,615.0,354.5
store0025-RackA,49.48,47.66,69.51,,75.0,217.3,,27.9,0.75,616.4,355.4
store0025-RackA,49.48,47.66,69.51,,75.0,217.7,,28.3,0.76,615.3,354.7
store0025-RackA,49.66,47.66,69.46,,75.0,217.7,,28.3,0.76,615.7,355.0
store0025-RackA,49.37,47.56,69.46,,75.0,217.0,,26.9,0.74,614.5,354.4
store0025-RackA,49.17,47.53,69.4,,75.0,183.5,,27.2,0.75,617.0,355.7
store0025-RackA,49.17,47.53,69.4,,75.0,188.1,,26.6,0.74,616.3,355.2
store0025-RackA,49.39,47.53,69.37,,75.0,187.8,,27.0,0.75,616.2,355.3
store0025-RackA,49.35,47.53,69.37,,75.0,187.8,,27.6,0.75,616.9,355.6
store0025-RackA,49.35,47.53,69.37,,75.0,187.8,,27.2,0.75,616.2,355.2
store0025-RackA,49.23,47.53,69.37,,75.0,182.8,,27.1,0.74,619.4,357.1
store0025-RackA,49.12,47.26,69.37,,75.0,182.8,,27.2,0.75,618.5,356.5
store0025-RackA,49.12,47.28,69.31,,75.0,182.8,,27.7,0.75,617.0,355.7
store0025-RackA,49.21,46.76,69.31,,75.0,187.9,,27.9,0.76,612.6,353.2
store0025-RackA,48.9,46.88,69.31,,75.0,188.4,,27.5,0.76,614.0,353.9
store0025-RackA,48.9,46.88,69.31,,75.0,188.4,,27.5,0.75,614.1,354.0
store0025-RackA,48.9,46.56,69.31,,75.0,188.5,,27.1,0.75,613.5,353.7
store0025-RackA,48.97,46.56,69.31,,75.06,183.4,,27.8,0.76,613.2,353.5
store0025-RackA,48.78,46.46,69.31,,75.09,183.7,,27.8,0.76,611.0,352.3
store0025-RackA,48.74,46.48,69.31,,75.09,183.7,,27.8,0.76,612.8,353.3
store0025-RackA,48.74,46.18,69.31,,75.09,189.3,,27.9,0.75,611.2,352.4
store0025-RackA,48.34,45.91,69.24,,75.09,189.3,,27.8,0.76,613.1,353.6
store0025-RackA,48.76,47.03,69.24,,75.13,205.7,,28.5,0.76,614.8,354.4
store0025-RackA,48.76,47.03,69.24,,75.18,205.7,,28.6,0.76,612.7,353.2
store0025-RackA,48.49,47.03,69.24,,75.18,206.2,,28.3,0.76,613.2,353.5
store0025-RackA,48.09,45.38,69.28,,75.22,205.9,,28.5,0.76,612.9,353.4
store0025-RackA,48.27,45.88,69.28,,75.22,209.0,,28.9,0.77,613.8,353.9
store0025-RackA,48.27,46.08,69.22,,75.22,209.0,,28.5,0.76,614.0,354.0
store0025-RackA,48.2,46.08,69.17,,75.27,208.2,,29.4,0.77,614.4,354.2
store0025-RackA,48.56,46.08,69.17,,75.31,208.2,,28.8,0.76,613.5,353.7
store0025-RackA,48.56,45.78,69.13,,75.31,209.1,,28.9,0.77,614.3,354.1
store0025-RackA,48.56,45.78,69.13,,75.34,209.1,,28.4,0.76,614.5,354.3
store0025-RackA,48.36,46.28,69.08,,75.34,212.1,,29.0,0.76,614.2,354.1
store0025-RackA,47.98,45.2,69.08,,75.34,213.2,,29.3,0.77,614.3,354.2
store0025-RackA,47.97,45.2,69.03,,75.34,195.1,,20.2,0.65,614.7,354.3
store0025-RackA,47.97,46.31,69.03,,75.4,195.1,,28.0,0.76,615.5,354.8
store0025-RackA,48.31,45.98,69.03,,75.4,195.1,,27.7,0.75,615.6,354.9
store0025-RackA,48.02,45.98,69.03,,75.4,189.8,,27.9,0.76,615.0,354.6
store0025-RackA,47.77,45.71,68.99,,75.4,190.4,,27.9,0.75,615.4,354.8
store0025-RackA,47.77,45.71,68.99,,75.4,190.4,,27.8,0.75,616.1,355.1
store0025-RackA,47.77,45.71,68.99,,75.4,190.4,,27.9,0.75,616.3,355.3
store0025-RackA,48.4,45.71,68.99,,75.4,192.3,,28.2,0.76,616.0,355.2
